nome,mult,Project,cycles,Total Area um^2,Subtotal,energy_nj,delta_cycles,delta_area_um2,delta_power_mW,delta_energy_nj
Conv4x4stream28,6,Conv4x4stream28-tcn16-06mac,19745,33211.728,1.37463,271.44131295,,,,
