Project,nome,mult,side,extra,time_ns,cycles,Cell Count,Cell Area um^2,Net Area um^2,Total Area um^2,Flop Count,memory,register,latch,logic,bbox,clock,pad,pm,Subtotal,size,energy_nj
Conv3x3stream-if-ifn9-18mac,Conv3x3stream-if,18,32,,184615.0,18459,19755,23820.426,9474.131,33294.557,2274,0.0,0.260082,0.0,0.675493,0.0,0.0440139,0.0,0.0,0.97959,1024,180.84700784999998
