Project,nome,mult,side,extra,time_ns,cycles,Cell Count,Cell Area um^2,Net Area um^2,Total Area um^2,Flop Count,memory,register,latch,logic,bbox,clock,pad,pm,Subtotal,size,energy_nj
Conv4x4-tcn16-18mac,Conv4x4,18,32,,192645.343,19263,23947,33446.196,12446.266,45892.462,2898,0.0,0.196048,0.0,0.229645,0.0,0.0453229,0.0,0.0,0.471016,1024,90.73903887848799
