nome,mult,Project,cycles,Total Area um^2,Subtotal,energy_nj,delta_cycles,delta_area_um2,delta_power_mW,delta_energy_nj
Conv4x4,18,Conv4x4-tcn16-18mac,19263,45892.462,0.471016,90.739038878488,,,,
