nome,mult,Project,cycles,Total Area um^2,Subtotal,energy_nj,delta_cycles,delta_area_um2,delta_power_mW,delta_energy_nj
Conv3x3stream-tc,5,Conv3x3stream-tc-tcn9-05mac,21060,21127.357,0.793098,167.04626624999997,,,,
