Project,nome,mult,side,extra,time_ns,cycles,Cell Count,Cell Area um^2,Net Area um^2,Total Area um^2,Flop Count,memory,register,latch,logic,bbox,clock,pad,pm,Subtotal,size,energy_nj
Conv3x3stream-tc-tcn9-05mac,Conv3x3stream-tc,05,32,,210625.0,21060,11782,15624.882,5502.475,21127.357,1885,0.0,0.242693,0.0,0.508232,0.0,0.0421729,0.0,0.0,0.793098,1024,167.04626624999997
