nome,mult,Project,cycles,Total Area um^2,Subtotal,energy_nj,delta_cycles,delta_area_um2,delta_power_mW,delta_energy_nj
Conv3x3stream21,6,Conv3x3stream21-ifn9-06mac,22059,19964.327,0.949146,209.39584479,,,,
