Project,nome,mult,side,extra,time_ns,cycles,Cell Count,Cell Area um^2,Net Area um^2,Total Area um^2,Flop Count,memory,register,latch,logic,bbox,clock,pad,pm,Subtotal,size,energy_nj
Conv3x3stream21-ifn9-06mac,Conv3x3stream21,06,32,,220615.0,22059,11220,14619.528,5344.799,19964.327,2156,0.0,0.308314,0.0,0.591186,0.0,0.0496461,0.0,0.0,0.949146,1024,209.39584479
