Project,nome,mult,side,kernel_size,output_side,output_pixels,cycles,time_ns,pixels_per_cycle,macs_per_cycle
Conv3x3stream21-ifn9-06mac,Conv3x3stream21,6,32,3,30,900,22059,220615.0,0.04079967360261118,0.24479804161566707
